split,segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
expanded_train_v2,EXPAND_S0342,boundary_pair,RESULT vs METHOD,expanded_boundary_0342.md,"The reviewer logs policy context, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,RESULT,policy context; retrieval trace; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0343,boundary_pair,RESULT vs METHOD,expanded_boundary_0343.md,The workflow compares controls against route extraction and records the selected evidence in the audit trail.,METHOD,RESULT,controls; route extraction,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0344,boundary_pair,RESULT vs METHOD,expanded_boundary_0344.md,"RouteMap processing links risk management to human review, validates the label, and preserves the reviewer note.",METHOD,RESULT,risk management; human review; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0345,boundary_pair,RESULT vs METHOD,expanded_boundary_0345.md,"The reviewer logs source context, checks incident response, and stores the route decision before publishing the answer.",METHOD,RESULT,source context; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0347,boundary_pair,RESULT vs METHOD,expanded_boundary_0347.md,"RouteMap processing links gold labels to risk management, validates the label, and preserves the reviewer note.",METHOD,RESULT,gold labels; risk management; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0349,boundary_pair,RESULT vs METHOD,expanded_boundary_0349.md,The workflow compares secure AI development against LLM application security and records the selected evidence in the audit trail.,METHOD,RESULT,secure AI development; LLM application security; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0350,boundary_pair,RESULT vs METHOD,expanded_boundary_0350.md,"RouteMap processing links LLM application security to privacy, validates the label, and preserves the reviewer note.",METHOD,RESULT,LLM application security; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0351,boundary_pair,CLAIM vs METHOD,expanded_boundary_0351.md,AI safety evaluation improves RouteMap reliability only when retrieval trace remains visible to downstream reviewers.,CLAIM,METHOD,AI safety evaluation; retrieval trace; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0352,boundary_pair,CLAIM vs METHOD,expanded_boundary_0352.md,A route-aware system loses answer support when model release governance is separated from route extraction.,CLAIM,METHOD,model release governance; route extraction; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0355,boundary_pair,CLAIM vs METHOD,expanded_boundary_0355.md,A route-aware system loses answer support when permission boundary is separated from answer support.,CLAIM,METHOD,permission boundary; answer support; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0356,boundary_pair,CLAIM vs METHOD,expanded_boundary_0356.md,retrieval trace should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,METHOD,retrieval trace; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0357,boundary_pair,CLAIM vs METHOD,expanded_boundary_0357.md,route provenance improves RouteMap reliability only when gold labels remains visible to downstream reviewers.,CLAIM,METHOD,route provenance; gold labels; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0358,boundary_pair,CLAIM vs METHOD,expanded_boundary_0358.md,A route-aware system loses answer support when RouteMap is separated from LLM application security.,CLAIM,METHOD,RouteMap; LLM application security; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0360,boundary_pair,CLAIM vs METHOD,expanded_boundary_0360.md,benchmark improves RouteMap reliability only when retrieval trace remains visible to downstream reviewers.,CLAIM,METHOD,benchmark; retrieval trace; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0361,boundary_pair,CLAIM vs METHOD,expanded_boundary_0361.md,A route-aware system loses answer support when evaluation is separated from route extraction.,CLAIM,METHOD,evaluation; route extraction; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0362,boundary_pair,CLAIM vs METHOD,expanded_boundary_0362.md,human review should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,METHOD,human review; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0363,boundary_pair,CLAIM vs METHOD,expanded_boundary_0363.md,evidence selection improves RouteMap reliability only when incident response remains visible to downstream reviewers.,CLAIM,METHOD,evidence selection; incident response; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0366,boundary_pair,CLAIM vs METHOD,expanded_boundary_0366.md,agent memory improves RouteMap reliability only when gold labels remains visible to downstream reviewers.,CLAIM,METHOD,agent memory; gold labels; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0367,boundary_pair,CLAIM vs METHOD,expanded_boundary_0367.md,A route-aware system loses answer support when audit trail is separated from LLM application security.,CLAIM,METHOD,audit trail; LLM application security; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0368,boundary_pair,CLAIM vs METHOD,expanded_boundary_0368.md,answer support should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,METHOD,answer support; privacy; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0369,boundary_pair,CLAIM vs METHOD,expanded_boundary_0369.md,policy context improves RouteMap reliability only when retrieval trace remains visible to downstream reviewers.,CLAIM,METHOD,policy context; retrieval trace; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0370,boundary_pair,CLAIM vs METHOD,expanded_boundary_0370.md,A route-aware system loses answer support when controls is separated from route extraction.,CLAIM,METHOD,controls; route extraction; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0372,boundary_pair,CLAIM vs METHOD,expanded_boundary_0372.md,source context improves RouteMap reliability only when incident response remains visible to downstream reviewers.,CLAIM,METHOD,source context; incident response; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0374,boundary_pair,CLAIM vs METHOD,expanded_boundary_0374.md,gold labels should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,METHOD,gold labels; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0375,boundary_pair,CLAIM vs METHOD,expanded_boundary_0375.md,RouteMap segment improves RouteMap reliability only when gold labels remains visible to downstream reviewers.,CLAIM,METHOD,RouteMap segment; gold labels; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than METHOD for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0376,boundary_pair,CLAIM vs METHOD,expanded_boundary_0376.md,The workflow compares secure AI development against LLM application security and records the selected evidence in the audit trail.,METHOD,CLAIM,secure AI development; LLM application security; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0377,boundary_pair,CLAIM vs METHOD,expanded_boundary_0377.md,"RouteMap processing links LLM application security to privacy, validates the label, and preserves the reviewer note.",METHOD,CLAIM,LLM application security; privacy; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0380,boundary_pair,CLAIM vs METHOD,expanded_boundary_0380.md,"RouteMap processing links privacy to human review, validates the label, and preserves the reviewer note.",METHOD,CLAIM,privacy; human review; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0381,boundary_pair,CLAIM vs METHOD,expanded_boundary_0381.md,"The reviewer logs consent boundary, checks incident response, and stores the route decision before publishing the answer.",METHOD,CLAIM,consent boundary; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0382,boundary_pair,CLAIM vs METHOD,expanded_boundary_0382.md,The workflow compares permission boundary against answer support and records the selected evidence in the audit trail.,METHOD,CLAIM,permission boundary; answer support; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0383,boundary_pair,CLAIM vs METHOD,expanded_boundary_0383.md,"RouteMap processing links retrieval trace to risk management, validates the label, and preserves the reviewer note.",METHOD,CLAIM,retrieval trace; risk management; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0385,boundary_pair,CLAIM vs METHOD,expanded_boundary_0385.md,The workflow compares RouteMap against LLM application security and records the selected evidence in the audit trail.,METHOD,CLAIM,RouteMap; LLM application security; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0386,boundary_pair,CLAIM vs METHOD,expanded_boundary_0386.md,"RouteMap processing links route extraction to privacy, validates the label, and preserves the reviewer note.",METHOD,CLAIM,route extraction; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0387,boundary_pair,CLAIM vs METHOD,expanded_boundary_0387.md,"The reviewer logs benchmark, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,CLAIM,benchmark; retrieval trace; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0388,boundary_pair,CLAIM vs METHOD,expanded_boundary_0388.md,The workflow compares evaluation against route extraction and records the selected evidence in the audit trail.,METHOD,CLAIM,evaluation; route extraction; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0391,boundary_pair,CLAIM vs METHOD,expanded_boundary_0391.md,The workflow compares tool-use security against answer support and records the selected evidence in the audit trail.,METHOD,CLAIM,tool-use security; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0392,boundary_pair,CLAIM vs METHOD,expanded_boundary_0392.md,"RouteMap processing links incident response to risk management, validates the label, and preserves the reviewer note.",METHOD,CLAIM,incident response; risk management; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0393,boundary_pair,CLAIM vs METHOD,expanded_boundary_0393.md,"The reviewer logs agent memory, checks gold labels, and stores the route decision before publishing the answer.",METHOD,CLAIM,agent memory; gold labels; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0394,boundary_pair,CLAIM vs METHOD,expanded_boundary_0394.md,The workflow compares audit trail against LLM application security and records the selected evidence in the audit trail.,METHOD,CLAIM,audit trail; LLM application security; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0395,boundary_pair,CLAIM vs METHOD,expanded_boundary_0395.md,"RouteMap processing links answer support to privacy, validates the label, and preserves the reviewer note.",METHOD,CLAIM,answer support; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0397,boundary_pair,CLAIM vs METHOD,expanded_boundary_0397.md,The workflow compares controls against route extraction and records the selected evidence in the audit trail.,METHOD,CLAIM,controls; route extraction,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0399,boundary_pair,CLAIM vs METHOD,expanded_boundary_0399.md,"The reviewer logs source context, checks incident response, and stores the route decision before publishing the answer.",METHOD,CLAIM,source context; incident response; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0400,boundary_pair,CLAIM vs METHOD,expanded_boundary_0400.md,The workflow compares mismatch review against answer support and records the selected evidence in the audit trail.,METHOD,CLAIM,mismatch review; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
expanded_train_v2,EXPAND_S0401,entity_focus,ENTITY_COVERAGE,expanded_entity_0401.md,"A source packet frames AI safety evaluation alongside benchmark so reviewers can place the passage before judging its route label. The nearby phrase mentions answer support only as a contrast, not the main label.",BACKGROUND,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for AI safety evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0402,entity_focus,ENTITY_COVERAGE,expanded_entity_0402.md,A route-aware system loses answer support when model release governance is separated from evaluation.,CLAIM,ENTITY_NEAR_MISS,model release governance; evaluation; policy context,ACTIVE,asserts,YES,EASY,Entity coverage row for model release governance with controlled near miss.
expanded_train_v2,EXPAND_S0403,entity_focus,ENTITY_COVERAGE,expanded_entity_0403.md,The phrase privacy marks the identity of the route feature connected to human review.,DEFINE,ENTITY_NEAR_MISS,privacy; human review; controls,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for privacy with controlled near miss.
expanded_train_v2,EXPAND_S0404,entity_focus,ENTITY_COVERAGE,expanded_entity_0404.md,"The reviewer logs consent boundary, checks evidence selection, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for consent boundary with controlled near miss.
expanded_train_v2,EXPAND_S0405,entity_focus,ENTITY_COVERAGE,expanded_entity_0405.md,The mismatch review shows permission boundary improved after adding labels while tool-use security remained unstable.,RESULT,ENTITY_NEAR_MISS,permission boundary; tool-use security; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for permission boundary with controlled near miss.
expanded_train_v2,EXPAND_S0406,entity_focus,ENTITY_COVERAGE,expanded_entity_0406.md,"Without retrieval trace, the extractor may overstate incident response and hide a residual route gap. The nearby phrase mentions mismatch review only as a contrast, not the main label.",LIMITATION,ENTITY_NEAR_MISS,retrieval trace; incident response; mismatch review,LIMITED,limits,YES,MEDIUM,Entity coverage row for retrieval trace with controlled near miss.
expanded_train_v2,EXPAND_S0407,entity_focus,ENTITY_COVERAGE,expanded_entity_0407.md,The next benchmark should compare route provenance with agent memory on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,route provenance; agent memory; gold labels,ACTIVE,proposes_next_test,YES,EASY,Entity coverage row for route provenance with controlled near miss.
expanded_train_v2,EXPAND_S0408,entity_focus,ENTITY_COVERAGE,expanded_entity_0408.md,A tenant report shows RouteMap in the retrieved path while audit trail appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,RouteMap; audit trail; RouteMap segment,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for RouteMap with controlled near miss.
expanded_train_v2,EXPAND_S0409,entity_focus,ENTITY_COVERAGE,expanded_entity_0409.md,A policy context page introduces route extraction vocabulary before any substantive extraction claim is made.,BACKGROUND,ENTITY_NEAR_MISS,route extraction; answer support; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for route extraction with controlled near miss.
expanded_train_v2,EXPAND_S0410,entity_focus,ENTITY_COVERAGE,expanded_entity_0410.md,benchmark improves RouteMap reliability only when policy context remains visible to downstream reviewers.,CLAIM,ENTITY_NEAR_MISS,benchmark; policy context; LLM application security,ACTIVE,asserts,YES,HARD,Entity coverage row for benchmark with controlled near miss.
expanded_train_v2,EXPAND_S0411,entity_focus,ENTITY_COVERAGE,expanded_entity_0411.md,"In this benchmark, evaluation denotes the label used for passages that carry controls. The nearby phrase mentions ai safety evaluation only as a contrast, not the main label.",DEFINE,ENTITY_NEAR_MISS,evaluation; controls; AI safety evaluation,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0412,entity_focus,ENTITY_COVERAGE,expanded_entity_0412.md,"RouteMap processing links human review to risk management, validates the label, and preserves the reviewer note.",METHOD,ENTITY_NEAR_MISS,human review; risk management; model release governance,ACTIVE,recommends,YES,EASY,Entity coverage row for human review with controlled near miss.
expanded_train_v2,EXPAND_S0413,entity_focus,ENTITY_COVERAGE,expanded_entity_0413.md,The evaluation run recovered evidence selection but missed source context in several hard boundary rows.,RESULT,ENTITY_NEAR_MISS,evidence selection; source context; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for evidence selection with controlled near miss.
expanded_train_v2,EXPAND_S0414,entity_focus,ENTITY_COVERAGE,expanded_entity_0414.md,The route remains ambiguous unless tool-use security and mismatch review are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,tool-use security; mismatch review; consent boundary,LIMITED,limits,YES,MEDIUM,Entity coverage row for tool-use security with controlled near miss.
expanded_train_v2,EXPAND_S0415,entity_focus,ENTITY_COVERAGE,expanded_entity_0415.md,Future corpora should include paired rows that separate incident response from gold labels.,NEXT_STEP,ENTITY_NEAR_MISS,incident response; gold labels; permission boundary,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for incident response with controlled near miss.
expanded_train_v2,EXPAND_S0416,entity_focus,ENTITY_COVERAGE,expanded_entity_0416.md,"In one release review, a reviewer accepted agent memory but sent RouteMap segment back for a second check. The nearby phrase mentions retrieval trace only as a contrast, not the main label.",EXAMPLE,ENTITY_NEAR_MISS,agent memory; RouteMap segment; retrieval trace,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for agent memory with controlled near miss.
expanded_train_v2,EXPAND_S0425,entity_focus,ENTITY_COVERAGE,expanded_entity_0425.md,A source packet frames RouteMap segment alongside route provenance so reviewers can place the passage before judging its route label.,BACKGROUND,ENTITY_NEAR_MISS,RouteMap segment; route provenance; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for RouteMap segment with controlled near miss.
expanded_train_v2,EXPAND_S0426,entity_focus,ENTITY_COVERAGE,expanded_entity_0426.md,"A route-aware system loses answer support when secure AI development is separated from RouteMap. The nearby phrase mentions agent memory only as a contrast, not the main label.",CLAIM,ENTITY_NEAR_MISS,secure AI development; RouteMap; agent memory,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for secure AI development with controlled near miss.
expanded_train_v2,EXPAND_S0427,entity_focus,ENTITY_COVERAGE,expanded_entity_0427.md,The phrase LLM application security marks the identity of the route feature connected to route extraction.,DEFINE,ENTITY_NEAR_MISS,LLM application security; route extraction; audit trail,DESCRIPTIVE,defines,YES,EASY,Entity coverage row for LLM application security with controlled near miss.
expanded_train_v2,EXPAND_S0428,entity_focus,ENTITY_COVERAGE,expanded_entity_0428.md,"The reviewer logs AI safety evaluation, checks benchmark, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; answer support,ACTIVE,recommends,YES,HARD,Entity coverage row for AI safety evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0429,entity_focus,ENTITY_COVERAGE,expanded_entity_0429.md,The mismatch review shows model release governance improved after adding labels while evaluation remained unstable.,RESULT,ENTITY_NEAR_MISS,model release governance; evaluation; RouteMap,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Entity coverage row for model release governance with controlled near miss.
expanded_train_v2,EXPAND_S0430,entity_focus,ENTITY_COVERAGE,expanded_entity_0430.md,"Without privacy, the extractor may overstate human review and hide a residual route gap.",LIMITATION,ENTITY_NEAR_MISS,privacy; human review; controls,LIMITED,limits,YES,HARD,Entity coverage row for privacy with controlled near miss.
expanded_train_v2,EXPAND_S0431,entity_focus,ENTITY_COVERAGE,expanded_entity_0431.md,"The next benchmark should compare consent boundary with evidence selection on unseen route-retrieval documents. The nearby phrase mentions risk management only as a contrast, not the main label.",NEXT_STEP,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for consent boundary with controlled near miss.
expanded_train_v2,EXPAND_S0432,entity_focus,ENTITY_COVERAGE,expanded_entity_0432.md,A tenant report shows permission boundary in the retrieved path while tool-use security appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,permission boundary; tool-use security; source context,DESCRIPTIVE,gives_example,YES,EASY,Entity coverage row for permission boundary with controlled near miss.
expanded_train_v2,EXPAND_S0449,entity_focus,ENTITY_COVERAGE,expanded_entity_0449.md,A source packet frames source context alongside consent boundary so reviewers can place the passage before judging its route label.,BACKGROUND,ENTITY_NEAR_MISS,source context; consent boundary; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for source context with controlled near miss.
expanded_train_v2,EXPAND_S0450,entity_focus,ENTITY_COVERAGE,expanded_entity_0450.md,A route-aware system loses answer support when mismatch review is separated from permission boundary.,CLAIM,ENTITY_NEAR_MISS,mismatch review; permission boundary; evidence selection,ACTIVE,asserts,YES,HARD,Entity coverage row for mismatch review with controlled near miss.
expanded_train_v2,EXPAND_S0451,entity_focus,ENTITY_COVERAGE,expanded_entity_0451.md,"The phrase gold labels marks the identity of the route feature connected to retrieval trace. The nearby phrase mentions tool-use security only as a contrast, not the main label.",DEFINE,ENTITY_NEAR_MISS,gold labels; retrieval trace; tool-use security,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for gold labels with controlled near miss.
expanded_train_v2,EXPAND_S0452,entity_focus,ENTITY_COVERAGE,expanded_entity_0452.md,"The reviewer logs RouteMap segment, checks route provenance, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,RouteMap segment; route provenance; incident response,ACTIVE,recommends,YES,EASY,Entity coverage row for RouteMap segment with controlled near miss.
expanded_train_v2,EXPAND_S0453,entity_focus,ENTITY_COVERAGE,expanded_entity_0453.md,The mismatch review shows secure AI development improved after adding labels while RouteMap remained unstable.,RESULT,ENTITY_NEAR_MISS,secure AI development; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for secure AI development with controlled near miss.
expanded_train_v2,EXPAND_S0454,entity_focus,ENTITY_COVERAGE,expanded_entity_0454.md,"Without LLM application security, the extractor may overstate route extraction and hide a residual route gap.",LIMITATION,ENTITY_NEAR_MISS,LLM application security; route extraction; audit trail,LIMITED,limits,YES,MEDIUM,Entity coverage row for LLM application security with controlled near miss.
expanded_train_v2,EXPAND_S0455,entity_focus,ENTITY_COVERAGE,expanded_entity_0455.md,The next benchmark should compare AI safety evaluation with benchmark on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; answer support,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for AI safety evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0456,entity_focus,ENTITY_COVERAGE,expanded_entity_0456.md,"A tenant report shows model release governance in the retrieved path while evaluation appears only in the notes. The nearby phrase mentions policy context only as a contrast, not the main label.",EXAMPLE,ENTITY_NEAR_MISS,model release governance; evaluation; policy context,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for model release governance with controlled near miss.
expanded_train_v2,EXPAND_S0465,entity_focus,ENTITY_COVERAGE,expanded_entity_0465.md,The project note records why evaluation and controls appear together in the benchmark context.,BACKGROUND,ENTITY_NEAR_MISS,evaluation; controls; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0466,entity_focus,ENTITY_COVERAGE,expanded_entity_0466.md,"human review should be treated as evidence for route quality rather than as decorative metadata. The nearby phrase mentions model release governance only as a contrast, not the main label.",CLAIM,ENTITY_NEAR_MISS,human review; risk management; model release governance,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for human review with controlled near miss.
expanded_train_v2,EXPAND_S0467,entity_focus,ENTITY_COVERAGE,expanded_entity_0467.md,evidence selection names the boundary where source context becomes part of the route record.,DEFINE,ENTITY_NEAR_MISS,evidence selection; source context; privacy,DESCRIPTIVE,defines,YES,EASY,Entity coverage row for evidence selection with controlled near miss.
expanded_train_v2,EXPAND_S0468,entity_focus,ENTITY_COVERAGE,expanded_entity_0468.md,The workflow compares tool-use security against mismatch review and records the selected evidence in the audit trail.,METHOD,ENTITY_NEAR_MISS,tool-use security; mismatch review; consent boundary,ACTIVE,recommends,YES,HARD,Entity coverage row for tool-use security with controlled near miss.
expanded_train_v2,EXPAND_S0469,entity_focus,ENTITY_COVERAGE,expanded_entity_0469.md,The benchmark output reports that incident response was selected more consistently than gold labels.,RESULT,ENTITY_NEAR_MISS,incident response; gold labels; RouteMap,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Entity coverage row for incident response with controlled near miss.
expanded_train_v2,EXPAND_S0470,entity_focus,ENTITY_COVERAGE,expanded_entity_0470.md,agent memory alone is insufficient when RouteMap segment is absent from the retrieved passage.,LIMITATION,ENTITY_NEAR_MISS,agent memory; RouteMap segment; retrieval trace,LIMITED,limits,YES,HARD,Entity coverage row for agent memory with controlled near miss.
expanded_train_v2,EXPAND_S0471,entity_focus,ENTITY_COVERAGE,expanded_entity_0471.md,"A follow-up evaluation should add harder examples where audit trail nearly overlaps with secure AI development. The nearby phrase mentions route provenance only as a contrast, not the main label.",NEXT_STEP,ENTITY_NEAR_MISS,audit trail; secure AI development; route provenance,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for audit trail with controlled near miss.
expanded_train_v2,EXPAND_S0472,entity_focus,ENTITY_COVERAGE,expanded_entity_0472.md,"During an incident drill, the audit trail links answer support to one passage and LLM application security to another.",EXAMPLE,ENTITY_NEAR_MISS,answer support; LLM application security; RouteMap,DESCRIPTIVE,gives_example,YES,EASY,Entity coverage row for answer support with controlled near miss.
expanded_train_v2,EXPAND_S0473,entity_focus,ENTITY_COVERAGE,expanded_entity_0473.md,A source packet frames policy context alongside AI safety evaluation so reviewers can place the passage before judging its route label.,BACKGROUND,ENTITY_NEAR_MISS,policy context; AI safety evaluation; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for policy context with controlled near miss.
